,francise_name,address,TEL
1163,용인양지점,경기 용인시 처인구 양지면 양지로 110 ,NULL
1164,인천선학점,인천 연수구 학나래로118번길 9 상가 106호,032-212-1853
1165,양산웅상일등점,경남 양산시 삼호로 151 (삼호동),055-383-5592
1166,인천마장공원점,인천 부평구 부흥로123번길 41 (산곡동),NULL
1167,금호사거리점,서울 성동구 독서당로 327 ,070-4233-5919
1168,명지대사거리점,서울 서대문구 증가로 150 상가동 304호,02-302-2277
1169,원주샘마루공원점,"강원 원주시 지정면 신지정로 216 노블레스타워 107,108호",033-748-2811
1170,광주전대상대점,광주 북구 반룡로27번길 5 (용봉동),062-710-0130
1171,시흥배곧골든프라자점,경기 시흥시 배곧4로 32-9 107-1호,070-4048-3306
1172,의정부민락코스트코점,경기 의정부시 용민로 483 (민락동),031-928-7661
1173,평택센트럴자이점,경기 평택시 상서재로 55 304동 1층 16호,NULL
1174,용인송전점,"경기 용인시 처인구 이동읍 경기동로687번길 10 (송전리, 아이버하우스)",NULL
1175,목포대반동점,전남 목포시 해안로 93-1 (서산동),061-242-6663
1176,인천부평고점,인천 부평구 주부토로 74 (부평동),032-277-6369
1177,부천신흥시장점,경기 부천시 중동로 409 (삼정동),070-7647-2560
1178,인천간석홈타운점,인천 남동구 구월로 65 ,032-422-6810
1179,경북도청점,경북 예천군 호명면 새움3로 20 105호,054-652-3513
1180,아산탕정점,충남 아산시 탕정면 탕정면로8번길 3-12 1동 101호,NULL
1181,가평중앙점,경기 가평군 가평읍 가화로 122 (읍내리),070-7817-7998
1182,군산오식도점,전북 군산시 가도로 189 (오식도동),010-4495-1411
1183,인천차이나타운점,"인천 중구 제물량로 270 (북성동2가, 영인약국,신기루)",NULL
1184,인천연수구청점,인천 연수구 원인재로 124 상가동 106호,032-815-1591
1185,광주보건대점,광주 광산구 장신로 306 102호,062-456-2222
1186,김포나비초점,경기 김포시 김포한강9로 40 ,031-983-8174
1187,강릉주문진점,강원 강릉시 주문진읍 해안로 1735 제7동호 내제102호,033-662-4478
1188,안성아양점,경기 안성시 아양1로 61 109호,031-677-1780
1189,위례중앙점,경기 성남시 수정구 위례광장로 300 중앙타워 1동 110호,070-8803-7779
1190,인천열우물사거리점,인천 부평구 경원대로 1041 (십정동),070-8803-1711
1191,홍제역해링턴점,서울 서대문구 세무서8길 30 상가 근생 3호,070-4795-8225
1192,봉천더울림메트로점,"서울 관악구 관악로 219 (봉천동, 더울림 메트로타워)",02-877-4297
1193,장유율하루브루점,경남 김해시 율하6로 61 성호루브루 111호,055-339-1830
1194,의정부센트럴자이점,경기 의정부시 경의로 115 ,031-855-5585
1195,인천가좌G타워점,"인천 서구 백범로630번길 16 (가좌동, GJ가좌타워 지식산업센터)",032-710-9449
1196,홍제삼거리점,서울 서대문구 통일로 414 (홍제동),02-6958-9009
1197,사가정역점,"서울 중랑구 면목로 333 (면목동, 조희중산부인과의원)",NULL
1198,의왕포일점,"경기 의왕시 포일세거리로 10 (포일동, 포일프라임타워)",031-421-3331
1199,강남시장점,서울 강남구 압구정로2길 46 지상 1층,NULL
1200,파주LCD점,경기 파주시 월롱면 엘씨디로241번길 8-12 102호,031-947-1939
1201,아산테크노밸리점,충남 아산시 둔포면 아산밸리중앙로 89 105호,041-543-3757
1202,광주용두진아점,"광주 북구 용두마을2길 16 (용두동, 첨단진아리채 아파트)",062-710-9070
1203,감전삼단점,부산 사상구 새벽로167번길 25 (감전동),051-322-7139
1204,목포옥암코아루점,전남 목포시 당가두로 20 (옥암동),NULL
1205,제주삼화점,제주특별자치도 제주시 화삼로 21 101호,070-8900-0408
1206,인천원창점,인천 서구 북항로32번안길 9-20 101호,032-571-7890
1207,시흥장곡점,경기 시흥시 장곡로49번길 14 103호,031-404-2225
1208,대구서재점,대구 달성군 다사읍 궁산2길 12 (서재리),NULL
1209,남양주진접서희스타힐스점,경기 남양주시 진접읍 부평로48번길 110 서희힐스타힐스 1동 112호,NULL
1210,안양IS비즈타워점,경기 안양시 만안구 안양로 260-1 157호,031-420-5024
1211,망미역점,부산 수영구 연수로 308 ,NULL
1212,전남영광스카이점,전남 영광군 영광읍 월현로 52 (단주리),061-351-8048
1213,의정부산들마을점,경기 의정부시 용현로 155 현대상가 114호,070-8648-0646
1214,송파역점,서울 송파구 송파대로38길 2-9 (송파동),02-6953-2555
1215,평촌자이아이파크점,경기 안양시 동안구 비산로 18 상가 1동 104-A호,031-445-8210
1216,광주노대호수점,"광주 남구 노대실로 46 103,104,105호",062-710-6148
1217,대구퀸스로드점,대구 서구 평리로35길 28 ,NULL
1218,의정부망월사점,경기 의정부시 평화로 193 (호원동),070-4833-3652
1219,방학신동아점,서울 도봉구 시루봉로 106 ,02-955-4237
1220,가야롯데캐슬점,부산 부산진구 가야공원로 14 (가야동),NULL
1221,목동중앙하이츠점,서울 양천구 오목로 212 104호,NULL
1222,춘천강원대후문점,강원 춘천시 서부대성로 241 (효자동),NULL
1223,분당차병원점,경기 성남시 분당구 야탑로75번길 9 111호,070-8030-7049
1224,고양화정은빛마을점,경기 고양시 덕양구 화중로138번길 24 (화정동),NULL
1225,전남장성역점,전남 장성군 장성읍 충무길 7 (영천리),061-395-8085
1226,김포운양역점,경기 김포시 김포한강11로 288-19 ,010-4342-0806
1227,평택역로데오점,경기 평택시 평택2로10번길 34 (평택동),031-656-6838
1228,평택송탄출장소점,경기 평택시 관광특구로 42 대연빌딩 104호,031-663-5727
1229,학장공단점,부산 사상구 대동로 182 ,NULL
1230,인천주안플러스타워점,인천 미추홀구 주안로 136 (주안동),070-7543-4667
1231,장흥중앙로점,전남 장흥군 장흥읍 중앙로 55-1 ,061-864-5272
1232,장유월산갑을점,경남 김해시 장유로 186 엠파이어빌딩 2관 101호,070-4647-0166
1233,관악당곡점,서울 관악구 봉천로 227 105호,02-875-0228
1234,인천신기시장점,인천 미추홀구 인하로266번길 3 (주안동),032-223-0843
1235,강릉중앙시장점,강원 강릉시 중앙시장2길 45-1 (성남동),033-641-7511
1236,인천영종넙디점,인천 중구 넙디로 28 미도빌딩2 102호,NULL
1237,인천검단블루텍점,"인천 서구 보듬로 146 (오류동, 메트로밸리)",070-7869-7001
1238,김해삼방동원점,경남 김해시 삼안로 224 105호,055-724-4169
1239,광주신용동휴먼시아점,광주 북구 첨단연신로 240 106호,062-710-1658
1240,광주법원점,광주 동구 지산로 92 (지산동),062-710-5053
1241,방배우성점,서울 서초구 과천대로 946 ,02-525-1968
1242,대천공원점,부산 해운대구 양운로 182 주상가동 110호,051-704-7214
1243,진주김시민대교점,경남 진주시 에나로 75 (충무공동),055-795-3258
1244,대구만촌메트로점,대구 수성구 동원로 110 321동 106호,053-742-1734
1245,울산중산점,울산 북구 중산로 8 (중산동),052-297-8989
1246,천안쌍용일성점,"충남 천안시 서북구 쌍용17길 37 (쌍용동, 풍세농원)",NULL
1247,남양주마석로터리점,경기 남양주시 화도읍 마석중앙로 60 (창현리),NULL
1248,광주상무자유점,광주 서구 치평로 30 (치평동),062-375-1253
1249,부천상동시장점,경기 부천시 장말로 200 (상동),070-7537-1411
1250,대전가오점,"대전 동구 은어송로 55 (가오동, 그린타워)",042-272-9990
1251,의정부로데오점,경기 의정부시 시민로 128 (의정부동),031-872-7890
1252,오산세마역점,경기 오산시 수목원로 610 108호,031-377-5936
1253,시흥사거리점,서울 금천구 시흥대로 232 (시흥동),02-808-0539
1254,목동남부법원점,서울 양천구 신월로 387 101호,02-2608-4765
1255,광주쌍촌현대점,광주 서구 내방로 239-1 ,062-716-5662
1256,고양향동점,경기 고양시 덕양구 꽃마을로 68 102호,NULL
1257,광주광주대점,광주 남구 효덕로 299 ,062-714-1106
1258,인천학익검찰청점,"인천 미추홀구 학익소로 29 (학익동, 석목법조빌딩)",032-864-0008
1259,광주봉선무등점,광주 남구 봉선2로 87 (봉선동),062-710-0531
1260,고양삼송역스칸센점,경기 고양시 덕양구 삼송로 240 202동 185호,070-8691-4272
1261,울산덕하점,"울산 울주군 청량읍 상남길 25 (상남리, 울주상남골드클래스)",052-265-8999
1262,영등포리드원점,서울 영등포구 양산로 91 리드원지식산업센터 111호,070-8648-3849
1263,고양탄현푸르지오점,"경기 고양시 일산서구 탄현로 136 (탄현동, 일산에듀포레푸르지오)",031-922-7046
1264,신풍역점,"서울 영등포구 대방천로 155 (신길동, 신풍두산위브센티움)",070-7005-1960
1265,초읍시장점,부산 부산진구 성지로 83 ,NULL
1266,장유능동로점,경남 김해시 능동로 31 104호,NULL
1267,인천마크원점,인천 남동구 호구포로 194 마크원지식산업센터 115호,032-520-6111
1268,진주초전점,경남 진주시 초전남로 47 (초전동),070-4007-1837
1269,곰달래사거리점,서울 양천구 곰달래로 48 (신월동),02-000-0999
1270,미사센트럴점,"경기 하남시 미사강변대로 76 (풍산동, 미사베스트프라자)",070-8844-2067
1271,오금교점,서울 구로구 신도림로 7 금강리빙스텔 102호,02-2676-9882
1272,마산봉암공단로점,경남 창원시 마산회원구 봉암공단로 26 (봉암동),055-715-8088
1273,군포송정점,경기 군포시 송부로96번길 12 A121호,031-418-2258
1274,아산배방점,"충남 아산시 배방읍 배방로 49 (공수리, 배방프라자)",010-4715-4647
1275,인천효성e편한세상점,"인천 계양구 효서로 145 (효성동, e편한세상 계양 더프리미어)",070-4793-6556
1276,수원삼성미래기술점,"경기 수원시 영통구 삼성로 130 (매탄동, 삼성전자공업단지)",031-8061-5915
1277,수원역로데오점,"경기 수원시 팔달구 갓매산로 43 (매산로2가, 은성빌딩)",031-255-9002
1278,김포고촌보름초점,경기 김포시 고촌읍 수기로 109 (신곡리),031-996-2330
1279,수원호매실점,경기 수원시 권선구 호매실로104번길 24-61 106호,031-291-1977
1280,광주소촌모아점,광주 광산구 소촌로86번길 16 104-105호,062-710-7557
1281,서귀포토평점,"제주특별자치도 서귀포시 중산간동로 7735 (토평동, 제남할인마트)",NULL
1282,인천작전여고점,인천 계양구 장제로 719-23 (작전동),070-8691-3840
1283,천안풍세점,충남 천안시 동남구 풍세면 풍세산단4로 12-1 103호,041-523-2612
1284,광주상무시티점,광주 서구 상무중앙로28번길 8 102호,062-373-1200
1285,충주성서점,충북 충주시 성서8길 27 ,043-852-8918
1286,부천쌍용3차점,경기 부천시 석천로 397 203동 21호,NULL
1287,고대안암역점,"서울 성북구 개운사길 22-2 (안암동5가, 상희빌딩)",02-555-5976
1288,광주남구청점,광주 남구 봉선로 12 ,062-710-6098
1289,양산금산점,경남 양산시 동면 석산1길 17-1 (금산리),055-386-3377
1290,고양탄현이화점,경기 고양시 일산서구 산현로92번길 60 117호,070-4647-3894
1291,용인서천마을점,경기 용인시 기흥구 서천로127번길 11-3 (서천동),NULL
1292,은평응암오거리점,서울 은평구 가좌로 231 (응암동),02-304-2438
1293,명일한영외고점,서울 강동구 구천면로 514 (명일동),02-6338-1854
1294,분당정자역사거리점,경기 성남시 분당구 느티로 27 102호,NULL
1295,은평갈현연서점,서울 은평구 갈현로 208 (갈현동),070-8872-8880
1296,나주남평점,전남 나주시 남평읍 강변1길 8 (동사리),NULL
1297,창원창이대로점,"경남 창원시 의창구 창이대로95번길 6 (명서동, 황제장여관)",NULL
1298,충렬대로점,부산 동래구 충렬대로 404 (안락동),NULL
1299,인천논현에코점,인천 남동구 에코중앙로156번길 1 ,NULL
1300,다산현대스페이스점,경기 남양주시 다산중앙로19번길 9 ,NULL
1301,전농래미안크레시티점,"서울 동대문구 답십리로 93 (전농동, 전농성결교회)",NULL
1302,자양하늘채점,서울 광진구 뚝섬로 671 (자양동),02-3437-9981
1303,전농중앙점,서울 동대문구 전농로 114 (답십리동),02-2216-7195
1304,김해삼계아이파크점,경남 김해시 김해대로 1870 상가동 지1층 103호,055-311-4927
1305,부산힘찬병원점,"부산 동래구 충렬대로 255 (수안동, 동래힘찬병원)",051-553-9988
1306,시흥하중동점,경기 시흥시 하중로 119 (하중동),031-315-3336
1307,춘천온의점,강원 춘천시 영서로 2349 (온의동),033-242-0962
1308,광주송정영광통점,광주 광산구 내상로 15-1 (송정동),062-710-7150
1309,의왕오전점,경기 의왕시 오전로 210 102호,NULL
1310,인천송도읍내점,"인천 연수구 신송로 122 (송도동, 송도프라자)",032-833-5412
1311,인천가좌코오롱DS점,인천 서구 가정로151번길 4 102동 11호,010-7931-6199
1312,제기약령시장점,서울 동대문구 약령시로 67-1 (제기동),02-957-1020
1313,신창시장점,서울 도봉구 덕릉로 253 (창동),02-2088-2124
1314,나주대호일등점,"전남 나주시 대호길 92 1층 101호, 102호 일부",061-332-1323
1315,안양남부시장점,경기 안양시 만안구 안양로 260-1 (안양동),NULL
1316,수내양지마을점,경기 성남시 분당구 내정로173번길 11 대명제스트상가 148호,070-4154-1261
1317,서강대점,서울 마포구 백범로 13 102호,070-7711-0010
1318,구산역점,서울 은평구 연서로 144 (대조동),02-6952-2525
1319,광주각화힐스점,광주 북구 동문대로 294 (각화동),062-716-0088
1320,인천옥련시장점,인천 연수구 독배로40번길 7 101호,032-833-4003
1321,세종아름점,"세종특별자치시 보듬3로 100 (아름동, 해피라움1)",044-905-0099
1322,군산미룡점,전북 군산시 미제4길 1 2동,063-471-5512
1323,구일역점,서울 구로구 구일로10길 27 ,NULL
1324,강남역센트럴애비뉴점,서울 강남구 테헤란로4길 6 ,NULL
1325,답십리골든메카점,"서울 동대문구 천호대로69길 12 (답십리동, 골든메카)",02-2212-2224
1326,수원우만점,"경기 수원시 팔달구 중부대로223번길 4 (우만동, 블루하우스)",031-212-4552
1327,은평역말사거리점,서울 은평구 역말로 40 1층 4호,02-356-9886
1328,안동옥동점,경북 안동시 경북대로 427 ,054-805-8054
1329,송도트리플스트리트점,인천 연수구 송도과학로16번길 33-4 ,NULL
1330,대전만년점,대전 서구 만년로 20 ,042-477-4369
1331,사천벌리점,경남 사천시 주공로 24 (벌리동),055-835-2378
1332,경주양남점,경북 경주시 양남면 동해안로 653 (나아리),010-8896-4009
1333,인천도화금강점,인천 미추홀구 염전로202번길 48-16 (도화동),NULL
1334,인천청라휴먼시아점,"인천 서구 청라커낼로 232 (청라동, 청라엘에이치)",070-7543-7500
1335,인천계산삼거리점,"인천 계양구 계양대로 214 (계산동, 에이스타운)",032-715-8281
1336,속초교동점,"강원 속초시 미시령로3337번길 6-49 (교동, 현대1차아파트상가)",070-7377-1476
1337,대구도원점,대구 달서구 한실로 97 (도원동),053-631-8111
1338,시흥현대시장점,서울 금천구 독산로 136 102호,02-6338-7257
1339,평택고덕리슈빌점,"경기 평택시 고덕국제6로 50 (고덕동, 고덕 국제신도시 리슈빌 레이크 파크)",031-8029-5660
1340,논산연무대점,충남 논산시 연무읍 안심로 124 ,041-980-6555
1341,부천어반비스타점,"경기 부천시 중동로 19 (송내동, 래미안부천어반비스타)",032-656-1256
1342,외동사거리점,경남 김해시 분성로 4-2 120동 지1층 101호,055-324-1255
1343,양산동면점,경남 양산시 동면 금오2길 75 (석산리),055-388-1216
1344,광주롯데점,광주 동구 제봉로213번길 10-9 (대인동),062-710-1422
1345,수원권선중앙점,경기 수원시 권선구 동수원로242번길 6 (권선동),070-8691-3432
1346,수원명당골하늘채점,경기 수원시 권선구 동수원로146번길 147 102호,070-8633-5308
1347,파주운정중앙점,경기 파주시 경의로1240번길 19 (와동동),031-942-2633
1348,법조타운점,부산 연제구 법원남로9번길 22 ,051-711-3771
1349,강동둔촌동역점,서울 강동구 풍성로 216 104호,02-482-8988
1350,동대문역점,서울 종로구 종로 300-1 (창신동),02-3674-1010
1351,김포풍무중앙점,경기 김포시 양도로19번길 8 120호,031-987-3450
1352,마포성산시영점,서울 마포구 월드컵북로 218 102호,02-6014-0308
1353,시흥시화유통상가점,"경기 시흥시 공단1대로 244 (정왕동, 공구상가)",010-5617-4556
1354,청주오창호수공원점,충북 청주시 청원구 오창읍 중심상업1로 20 108호,043-715-5700
1355,광주운암사거리점,광주 북구 북문대로 101 103호,062-710-4411
1356,신도림1호점,서울 구로구 신도림로 16 대림2차 주상가동 109호,02-2632-2045
1357,원주우산점,강원 원주시 우산초교길 43 (우산동),070-7717-7875
1358,사상역점,"부산 사상구 사상로 221 (괘법동, 랜드로바)",051-311-9045
1359,역촌중앙점,서울 은평구 서오릉로 86 (대조동),02-6014-9946
1360,코엑스사거리점,서울 강남구 영동대로112길 10 ,NULL
1361,원주단계봉화점,강원 원주시 백간공원길 27 (단계동),033-742-1212
1362,의정부가능역점,경기 의정부시 가능로119번길 25 (가능동),031-872-2240
1363,남부터미널점,서울 서초구 효령로55길 28 108호,02-582-5094
1364,광교SK뷰점,"경기 수원시 영통구 에듀타운로 102 (이의동, 광교중앙역 SK VIEW)",NULL
1365,문래SKV1점,서울 영등포구 선유로9길 10 118호,070-4048-5355
1366,구미옥계신나리점,경북 구미시 산호대로23길 36 (옥계동),070-8691-3420
1367,인천임학역점,인천 계양구 장제로 877 (임학동),032-552-1882
1368,범어사점,부산 금정구 청룡예전로 12 (청룡동),051-791-1199
1369,부천원종초점,경기 부천시 소사로 706 (원종동),070-7537-2350
1370,인천남동중앙점,인천 남동구 논현고잔로109번길 84 107호,070-4792-1906
1371,수원터미널점,경기 수원시 권선구 덕영대로1201번길 28 104호,031-233-3597
1372,성남수정로점,경기 성남시 수정구 수정로 120 (수진동),070-8864-4547
1373,홍대연남동점,서울 마포구 동교로27길 47 제이드빌딩 1층,NULL
1374,군포당동점,경기 군포시 군포로 488-1 (당동),031-360-5054
1375,인천송림파인앤유점,인천 동구 송림로162번길 10 ,070-7585-8118
1376,송파오금점,서울 송파구 마천로26길 6-1 103호,NULL
1377,남구로점,"서울 구로구 디지털로31길 120 (구로동, 한신휴플러스아파트)",070-8691-4544
1378,용문시장점,서울 용산구 새창로 110-2 (용문동),NULL
1379,춘천후평점,강원 춘천시 후석로 318 103호,033-253-1125
1380,인덕원삼성점,경기 안양시 동안구 안양판교로 12 (관양동),031-344-7888
1381,광주첨단월계모아점,광주 광산구 첨단중앙로181번길 6 108호,062-710-9626
1382,인천숭의삼거리점,인천 미추홀구 경인로 84 (숭의동),070-7732-8899
1383,인천연안부두점,인천 중구 축항대로86번길 28 (항동7가),032-715-7980
1384,충주호암점,충북 충주시 호암수청1로 55 109호,043-845-2330
1385,강동강일점,서울 강동구 아리수로93나길 38 116호,02-428-2574
1386,인천석바위점,인천 미추홀구 경원대로 861 (주안동),032-715-6066
1387,창원명서전통시장점,경남 창원시 의창구 명서로116번길 21 ,055-719-0509
1388,보수사거리점,부산 중구 흑교로 36-1 (부평동2가),070-4064-6996
1389,광주주월골드점,"광주 남구 서문대로812번길 4-8 (주월동, 남구주월골드클래스어반시티)",062-716-6767
1390,의정부용현점,경기 의정부시 오목로18번길 10 지상1층 5호,NULL
1391,김포풍무역오앤타워점,경기 김포시 유현로238번길 26  오앤타워 106호 (풍무동),031-988-2221
1392,동해효가점,강원 동해시 청운1길 46 104호,033-521-7700
1393,위례포레샤인점,서울 송파구 위례송파로 123 상가1동 지하층 B105호,070-8691-0737
1394,대구방촌점,대구 동구 동촌로 255 104동 103호,053-710-6867
1395,대구동천점,대구 북구 학정로 429 106호,070-7585-3796
1396,포항득량점,경북 포항시 북구 이동로 48-10 102호,054-727-7600
1397,광주운암일신점,"광주 북구 북문대로159번길 39 (운암동, 일신아파트)",062-710-1217
1398,인천연희점,인천 서구 승학로 326 (연희동),NULL
1399,남양주오남점,경기 남양주시 오남읍 진건오남로양지길 2 (양지리),070-8656-8145
1400,중랑면목역점,서울 중랑구 겸재로 185 ,02-433-9644
1401,나주혁신스퀘어가든점,전남 나주시 상야4길 22 129호,061-333-9257
1402,온양온천시장점,충남 아산시 시장길 28 ,010-9770-1193
1403,밀양미리벌점,경남 밀양시 미리벌로3길 38 103호,055-352-0113
1404,양산덕계두산위브점,경남 양산시 덕명로 15 105호,NULL
1405,아산음봉점,충남 아산시 음봉면 음봉로 515-42 102호,041-548-8502
1406,인천계양산점,인천 계양구 주부토로 579 ,070-8691-1178
1407,인천계산택지점,"인천 계양구 오조산로57번길 15  101호 (계산동, 명동빌딩)",070-8691-1377
1408,녹산공단점,부산 강서구 녹산산단335로 24-8 104호,051-972-2923
1409,군산미장점,전북 군산시 수송로 279 102호,063-910-1332
1410,파주팜스프링점,경기 파주시 송화로 11 1층 107호,070-8691-3389
1411,일산가좌점,경기 고양시 일산서구 가좌4로 13 104호,031-911-9772
1412,남양주청학리점,"경기 남양주시 별내면 청학로68번길 5-22  106,107호 (청학리, 성진상가)",010-7570-5845
1413,광주서구청점,광주 서구 경열로 28 ,062-710-8582
1414,검단금호점,인천 서구 이음5로 66 107호,032-715-4409
1415,부평그랑프리점,"인천 부평구 경원대로 1404 (부평동, 그랑프리 빌딩)",032-511-5745
1416,은평역촌점,서울 은평구 진흥로1길 29 (역촌동),070-7776-3751
1417,군산나운점,전북 군산시 하나운로 69 1층,063-466-0414
1418,난곡우체국사거리점,서울 관악구 난곡로 264 (신림동),070-5015-6211
1419,제주남녕고점,제주특별자치도 제주시 남녕로 33 (노형동),010-2663-1176
1420,부천중앙공원점,경기 부천시 소향로 131 104호,032-719-4078
1421,용인상하점,"경기 용인시 기흥구 중부대로788번길 16  202호 (상하동, 상하쟈일드아카데미)",070-8877-9184
1422,고양화정역점,"경기 고양시 덕양구 화중로104번길 26 (화정동, 한솔타워)",010-4948-5089
1423,광주금호운천점,"광주 서구 운천로 131 (쌍촌동, 금호베어스타운)",062-710-9959
1424,화명신도시점,부산 북구 화명신도시로 218 1층 105호,051-914-2230
1425,경주롯데시네마점,경북 경주시 유림로5번길 85-46 (황성동),010-7751-2830
1426,약수더시티점,서울 중구 동호로7길 14 104호,02-2233-2050
1427,천호초교점,서울 강동구 구천면로 319 (암사동),NULL
1428,위례경서타워점,경기 하남시 위례학암로14번길 31 (학암동),010-9096-4444
1429,성남을지대점,경기 성남시 수정구 산성대로 539 1층 101호,NULL
1430,은평응암점,서울 은평구 은평로 82 131호,02-353-3655
1431,화성수원대학교점,경기 화성시 봉담읍 와우로 89 B 104호,031-8019-9584
1432,화성시청점,경기 화성시 남양읍 시청로 119 (남양리),NULL
1433,방배카페거리점,서울 서초구 방배중앙로 158 102동 106호,NULL
1434,고양원흥지식센터점,경기 고양시 덕양구 삼원로 73 107호,031-967-3903
1435,안양박달시장점,"경기 안양시 만안구 양화로136번길 14  1층, 일부호 (박달동)",031-465-0880
1436,별내파라곤스퀘어점,"경기 남양주시 순화궁로 249 (별내동, 별내역 파라곤스퀘어)",031-931-1465
1437,양산신명점,경남 양산시 신명로 70 1층,055-363-5051
1438,신주례점,부산 사상구 백양대로 490 106동 102호,051-714-0296
1439,울산서부점,"울산 동구 명덕로 15 1층, 106호",052-707-149
1440,강북종합시장점,서울 강북구 한천로 1055 1층,NULL
1441,의왕백운밸리점,경기 의왕시 백운중앙로 109 101호,031-422-5200
1442,신월양강점,서울 양천구 오목로 69 1층,NULL
1443,창원신월점,경남 창원시 성산구 신월로37번길 1 (신월동),055-261-8257
1444,인천간석벽산점,"인천 남동구 호구포로 897 101호, 106호",032-212-4545
1445,인천용마루점,인천 미추홀구 인주대로 68 106호,NULL
1446,원주명륜도영쇼핑점,강원 원주시 예술관길 14 상가 102호,NULL
1447,구리수택삼거리점,경기 구리시 원수택로 64 1층,031-563-8473
1448,서귀포동홍점,제주특별자치도 서귀포시 동홍로 108 102호,NULL
1449,시흥은행사거리점,경기 시흥시 은행로 86 101호,070-8691-0399
1450,남양주퇴계원점,경기 남양주시 퇴계원읍 퇴계원로 59-1 1층 일부,031-529-3311
1451,광주도산대주점,광주 광산구 송도로182번길 16-8  1층 (도산동),062-714-3326
1452,영천롯데시네마점,경북 영천시 시장로 96 119호,NULL
1453,광주우산주공점,광주 북구 면앙로 32 1층,062-716-7896
1454,강남자곡점,"서울 강남구 자곡로 192 (자곡동, 강남푸르지오시티 2차)",02-451-9618
1455,모덕점,부산 사상구 모덕로 51 (모라동),070-4799-5420
1456,안양관양시장점,경기 안양시 동안구 관평로 312 (관양동),031-388-0993
1457,양산삼호점,"경남 양산시 대운로 220 (명동, 대운상가)",055-785-6337
1458,인천용일점,인천 미추홀구 인주대로 255 (주안동),NULL
1459,인천부평구청점,인천 부평구 부평대로 164 현대펠리스 101호,070-7585-3434
1460,의정부민락점,"경기 의정부시 오목로225번길 147  106호 (민락동, 폴리프라자Ⅱ)",031-851-8004
1461,진접역엠타워점,"경기 남양주시 진접읍 해밀예당1로 220 (금곡리, 엠타워)",NULL
1462,수원삼성전자점,경기 수원시 영통구 신원로 293 (매탄동),NULL
1463,용인동백역브릭스점,경기 용인시 기흥구 동백3로11번길 12 124호,NULL
1464,고양백석점,"경기 고양시 일산동구 호수로 358-39 (백석동, 동문타워I)",NULL
1465,진주평거들말점,경남 진주시 평거로14번길 2 (평거동),055-795-2972
1466,장유내덕점,경남 김해시 유하로29번길 23 (내덕동),055-724-3332
1467,광명소하1동점,경기 광명시 금하로 529 비엔팰리스 108호,02-898-1226
1468,남성역점,"서울 동작구 사당로 215 (사당동, 서림빌딩)",02-592-1900
1469,수내푸른마을점,경기 성남시 분당구 불정로 266 102호,070-4200-5137
1470,남산점,"부산 금정구 금강로647번길 5  1층 (남산동, 재운빌)",051-711-3117
1471,인천효성점,인천 계양구 안남로 568 105호,032-551-3133
1472,안양호계점,경기 안양시 동안구 경수대로 428 109호,031-454-8877
1473,송파사거리점,서울 송파구 가락로 111 102호,070-8691-0201
1474,인천논곡점,인천 남동구 함박뫼로 438-2 101호,032-422-3570
1475,병점아이파크캐슬점,경기 화성시 병점노을로 31 근린생활시설 1동 1층 4호,070-7607-2254
1476,대전충남대점,대전 유성구 대학로151번길 38 (궁동),042-825-1316
1477,영선점,부산 영도구 영선대로 69 ,070-7585-9026
1478,울산산하점,울산 북구 강동산하2로 7 블루마시티KCC스위첸 201동 지상1층 108호,070-4046-7950
1479,구의사거리점,서울 광진구 자양로 202 (구의동),NULL
1480,인천용현엑슬루타워점,인천 미추홀구 아암대로29번길 48 제 1층 108호,NULL
1481,인천검바위점,인천 서구 서곶로 489 101동 105호,NULL
1482,광주금호한국점,광주 서구 운천로16번길 3 (금호동),062-716-1718
1483,대전한남대점,대전 동구 한남로 15 (홍도동),042-343-5688
1484,전주혁신도시점,전북 완주군 이서면 오공로 11-18 102호,063-225-5111
1485,석관시장점,서울 성북구 돌곶이로18길 4 (석관동),02-6083-6789
1486,부천옥길지음프라자점,경기 부천시 양지로 208 1층 107호,070-7537-3534
1487,부산역아스티점,부산 동구 중앙대로214번길 7-8 (초량동),051-461-0022
1488,창원썬앤빌점,경남 창원시 의창구 용동로 45 썬앤빌더스퀘어 G동 101호,055-719-2580
1489,광명아크포레자이점,"경기 광명시 새터로 44-7 (광명동, 광명아크포레자이위브)",070-8244-2006
1490,제주서사라점,제주특별자치도 제주시 서광로 218 1층,064-725-2299
1491,광주문흥대주점,광주 북구 평교로29번길 1 (문흥동),062-266-8203
1492,인천주안DS점,"인천 미추홀구 주안서로 18 102, 103호",070-8835-6511
1493,부평한라비발디점,인천 부평구 대정로 7 부평한라비발디 105호,032-715-6142
1494,부산롯데월드점,부산 기장군 기장읍 기장해안로 172 (시랑리),051-723-5575
1495,쌍문현대점,서울 도봉구 해등로 218 (쌍문동),02-907-4237
1496,화성병점중앙로점,경기 화성시 효행로 1009 (진안동),031-221-2279
1497,목동모세미점,서울 양천구 목동중앙남로 7-1 1층 101호,02-6403-3605
1498,광명도덕점,경기 광명시 도덕공원로 21-1 B02호,02-2685-9883
1499,학장점,부산 사상구 대동로 137 1층,NULL
1500,해운대백병원점,"부산 해운대구 좌동순환로249번길 21  1층 102호 (좌동, 아이에스프라자)",051-703-1107
1501,대구두류역점,"대구 달서구 달구벌대로 1770 (두류동, 두류역 아이작큐브 오피스텔)",070-8657-3134
