,francise_name,address,TEL
1337,수원통닭거리점,"경기 수원시 팔달구 정조로800번길 20 (남수동), 1,2층",031-242-1112
1338,수원파장점,"경기도 수원시 장안구 파장로 63, 1층(정자동)",031-253-8990
1339,수원하늘채점,"경기 수원시 권선구 곡반정로 155-1 (곡반정동), 1층",031-238-2800
1340,수원한일타운점,"경기 수원시 장안구 경수대로994번길 34 (송죽동, 삼성팰리스)",031-247-9611
1341,수원행리단길점,경기 수원시 팔달구 화서문로32번길 23 (신풍동),031-207-2227
1342,수원호매실13단지점,"경기도 수원시 권선구 호매실로218번길 126, 106 ,107호(호매실동)",031-291-9333
1343,수원호매실점,경기도 수원시 권선구 금곡로196번길 61,031-227-8050
1344,수원화서사거리점,"경기도 수원시 팔달구 동말로 79 , 1층 (화서동)",031-245-6711
1345,수원황골마을점,"경기도 수원시 영통구 영통로 523 , 101호 (영통동 , 대교빌딩)",031-206-8194
1346,수지e편한세상점,"경기도 용인시 수지구 포은대로313번길 7-10 , (풍덕천동, e편한세상수지)",031-272-1006
1347,수지구청역점,"경기도 용인시 수지구 풍덕천로 130 , (풍덕천동)1층일부",031-304-0070
1348,수지도서관점,경기 용인시 수지구 수지로296번길 54 (풍덕천동),031-263-1118
1349,수지동천점,"경기도 용인시 수지구 신수로783번길 30, 1층(동천동)",031-266-7999
1350,수지동천중앙점,"경기도 용인시 수지구 손곡로 107, 1층 107호(동천동 , 대영프라자)",031-272-1007
1351,수지만현마을점,"경기 용인시 수지구 만현로 82-4 (상현동, 헤르메스상가)",031-266-7775
1352,수지상현점,"경기도 용인시 수지구 만현로 120, 126호",031-889-4211
1353,수지성동마을점,"경기 용인시 수지구 성복2로 162 (성복동, 성동마을엘지빌리지6차아파트), 상가동 1층 104호",031-261-1112
1354,수지신정마을점,"경기도 용인시 수지구 정평로 34-2 , 1층 (풍덕천동 , 성운코아)",031-263-5560
1355,수지아이조움점,"경기 용인시 수지구 심곡로 87 (성복동, 수지 제일 아이조움), 지하1층 B119, B120호",031-262-0922
1356,수지중앙어린이공원점,"경기 용인시 수지구 수지로342번길 30 (풍덕천동, 현대프라자빌딩)",070-4155-4556
1357,수지진산마을점,"경기 용인시 수지구 이현로 115 (상현동, 상현프라자)",031-262-1112
1358,수진역점,"경기도 성남시 중원구 광명로 124 , 1층 (성남동 , 성은빌딩)",031-721-4733
1359,시화로데오점,"경기도 시흥시 중심상가2길 22 , 105호(정왕동 , 로즈프라자)",031-319-5188
1360,시흥48블럭점,"경기 시흥시 중심상가로 162 (정왕동, 윤성빌딩)",031-497-0798
1361,시흥6차푸르지오점,"경기 시흥시 죽율로 47 (죽율동, 시흥6차푸르지오1단지 상가동)",031-497-1073
1362,시흥거모점,"경기도 시흥시 도일로124번길 3 , 1층 (거모동 , 유복빌딩)",031-495-9555
1363,시흥그랑트리캐슬점,"경기도 시흥시 은계호수로 49, 1층 1058호(은행동 , 시흥센트럴돔 그랑트리 캐슬)",031-404-4888
1364,시흥능곡역점,"경기도 시흥시 장현능곡로 184 , 103호(능곡동 , 능곡프라자)",031-314-0627
1365,시흥능곡중앙점,"경기 시흥시 능곡번영길 33 (능곡동), 아리테스퀘어 1층 113호",031-313-3320
1366,시흥대야댓골점,"경기도 시흥시 복지로53번길 16, 1층(대야동)",031-311-9995
1367,시흥대야역점,"경기도 시흥시 은계로 353, 1층 107호(대야동)",031-315-1119
1368,시흥대야점,"경기도 시흥시 비둘기공원7길 46 , 1층 (대야동 , 월드타운)",031-315-0913
1369,시흥매화산단점,"경기 시흥시 매화산단3길 1 (매화동), 115호",070-4012-7774
1370,시흥매화점,"경기 시흥시 매화2로 3 (매화동, 박애의원), 1층 일부호",031-313-2016
1371,시흥목감점,경기 시흥시 목감중앙로 53 (조남동),031-482-8000
1372,시흥물왕호수점,경기 시흥시 산현마을길 58 (산현동),031-410-8883
1373,시흥배곧타운점,"경기도 시흥시 배곧4로 32-28, 1층(배곧동)",031-499-2075
1374,시흥서울대학로점,"경기 시흥시 서울대학로 77 (배곧동, 골드테크노밸리)",031-8040-7450
1375,시흥시청점,"경기도 시흥시 새재로17번길 7, 1층(장현동)",031-315-0930
1376,시흥신일초점,"경기도 시흥시 시흥대로 1077, 1층 (신천동)",031-315-1050
1377,시흥신천문화의거리점,경기 시흥시 호현로 16-2 (신천동),031-318-1006
1378,시흥신천역점,"경기도 시흥시 신천로83번길 2 , 1층 (신천동)",031-311-7570
1379,시흥월곶점,"경기도 시흥시 월곶중앙로 64 , 1층 111호(월곶동 , 풍산프라자)",031-311-7734
1380,시흥웨이브파크점,"경기도 시흥시 거북섬4길 14, 109호 웨이브프라자(정왕동)",031-499-3251
1381,시흥은계중앙점,"경기도 시흥시 은계번영길 7 , 110호 (은행동 , 단디프라자)",031-315-0882
1382,시흥은행점,"경기도 시흥시 수인로3287번길 25-2 , (은행동)1층",031-317-8633
1383,시흥장곡점,"경기도 시흥시 진말로9번길 12 , 1층 (장곡동)",031-404-4060
1384,시흥장현서희스타힐스점,"경기 시흥시 장현능곡로 11 (장곡동, 에프엠타워)",031-314-7004
1385,시흥장현점,"경기도 시흥시 황고개로 526, 1층 104호(장곡동 , 중앙프라자)",031-312-7570
1386,시흥장현지구점,"경기도 시흥시 장현서3길 10 , 1층 (장현동)",031-313-7456
1387,시흥정왕시장점,"경기도 시흥시 정왕천로411번길 25 , 1층(정왕동)",031-319-5011
1388,시흥정왕점,"경기도 시흥시 정왕대로 64 , (정왕동)메가쇼핑몰 127호",031-498-4055
1389,시흥포도탑점,"경기도 시흥시 복지로 96 , (대야동, A&C빌딩)",031-318-8111
1390,시흥포동점,경기 시흥시 신현로38번길 12 (포동),031-315-3335
1391,시흥하상점,"경기도 시흥시 연성로 86, 1층(하상동)",031-315-1351
1392,시흥하중점,"경기 시흥시 하중로 199 (하중동, 제일빌딩)",031-311-1117
1393,시흥함송점,"경기도 시흥시 함송로 21 , 106~107호 (정왕동 , 굿모닝프라자)",031-499-7332
1394,식사은행마을점,"경기도 고양시 일산동구 고양대로 1034, 가동 1층 일부호(식사동)",031-968-0111
1395,신갈역점,"경기도 용인시 기흥구 새천년로26번길 2, 106호(신갈동 , 센타프라자)",031-283-2334
1396,신교하농협하나로점,경기 파주시 교하로 1190 (다율동),031-943-7742
1397,신구대점,경기 성남시 중원구 광명로 370 (금광동),031-733-1008
1398,신영통점,"경기도 화성시 영통로 59 , 현대프라자 1층 (반월동)",031-203-2364
1399,신원당점,"경기도 고양시 덕양구 고양대로1384번길 9 , (성사동, 신원당프라자)1층2호",031-968-5332
1400,신중동역사거리점,"경기 부천시 길주로 307 (중동, 로얄프라자), 101호",032-326-0777
1401,신중동역점,"경기도 부천시 길주로 270, 102호(중동 , 중동대우마이빌2)",032-326-5559
1402,신흥역점,"경기도 성남시 수정구 산성대로 267, 1층 103호(신흥동)",031-749-7770
1403,신흥우리은행사거리점,경기 성남시 수정구 산성대로 311 (신흥동),031-732-1003
1404,심곡본동점,"경기도 부천시 성주로 175 , (심곡본동)1층",032-614-5144
1405,심곡성당점,경기 부천시 원미구 심중로68번길 37 (심곡동),032-652-8385
1406,아주대삼거리점,"경기도 수원시 영통구 중부대로 260 , 1층 (매탄동)",031-214-1882
1407,안산고대병원점,"경기도 안산시 단원구 원고잔로 17, 109호(고잔동)",031-439-9111
1408,안산고잔역점,"경기도 안산시 단원구 다리간로 20, 1층(고잔동)",031-401-4474
1409,안산고잔주공점,"경기 안산시 단원구 예술대학로 82 (고잔동, 중앙시장)",031-483-3130
1410,안산그랑시티자이점,"경기도 안산시 상록구 해양1로 199, P동 153호",031-8042-3004
1411,안산다문화점,"경기도 안산시 단원구 원곡로 49 , 1층 (원곡동)",031-494-9989
1412,안산덕인초교점,"경기 안산시 단원구 와동로 125 (와동, 천년가리더스카이)",031-402-1110
1413,안산라프리모점,"경기도 안산시 단원구 선부광장1로 173 , 105호 (선부동 , 라프리모아파트상가)",031-402-7464
1414,안산문화광장로데오점,"경기 안산시 단원구 광덕3로 175-3 (고잔동, 21세기타운)",031-452-2033
1415,안산문화광장점,"경기도 안산시 단원구 광덕대로 154, 1층(고잔동 , 로데오타운)",031-403-6673
1416,안산반달섬점,경기 안산시 단원구 엠티브이18로 30 (성곡동),031-497-0226
1417,안산반월공원점,"경기도 안산시 상록구 본오로 60 , 1층 (본오동)",031-415-0901
1418,안산반월점,"경기도 안산시 상록구 건건로 66, 1층 (건건동)",031-501-6673
1419,안산법원점,"경기도 안산시 단원구 광덕서로 86, 1층(고잔동)",031-414-2021
1420,안산본오사거리점,"경기 안산시 상록구 반석로 65 (본오동), 1층 일부",031-406-0908
1421,안산본오삼거리점,경기 안산시 상록구 선진4길 40 (사동),031-365-4560
1422,안산본오샘골점,경기 안산시 상록구 샘골로 35 (본오동),031-407-4322
1423,안산본오점,"경기도 안산시 상록구 본오동 879-13, 1층",031-406-5810
1424,안산본오중앙점,"경기도 안산시 상록구 각골로 64, 1층 (본오동)",031-406-0902
1425,안산본오한양점,경기 안산시 상록구 샘골로 105 (본오동),031-407-8990
1426,안산부곡점,"경기도 안산시 상록구 부곡로 121, 1층 (부곡동)",031-415-9553
1427,안산부곡종합시장점,경기 안산시 상록구 부곡로 36 (부곡동),031-417-1531
1428,안산사동점,"경기도 안산시 상록구 감골2로 44, 1층 109호(사동 , 선경아파트 선경중심상가)",031-417-4350
1429,안산사동중앙점,"경기도 안산시 상록구 항가울로 20, 1층",031-501-5744
1430,안산서울예대점,"경기 안산시 단원구 예술대학로 155 (고잔동), 1층 일부",031-414-6646
1431,안산석수점,경기 안산시 단원구 석수로 77 (선부동),031-413-7762
1432,안산석호점,"경기도 안산시 상록구 석호로 207, 1층 일부(사동)",031-408-5655
1433,안산선부고점,경기 안산시 단원구 지곡로 115-1 (선부동),031-493-9416
1434,안산선부점,"경기도 안산시 단원구 선부광장북로 36 , 1층 (선부동 , 벽산블루밍아파트)",031-439-0625
1435,안산선부중앙점,"경기도 안산시 단원구 달미로 64, 수정한양아파트 군자1차상가 1층 102 일부호(선부동)",031-401-8990
1436,안산성곡동점,"경기 안산시 단원구 시화호수로841번길 6-17 (성곡동, 중앙하이츠 마레)",031-495-8503
1437,안산성포역점,"경기 안산시 상록구 예술광장로 19 (월피동, 현대쇼핑), 1층 30,31,32,33호",031-402-3008
1438,안산성포점,"경기도 안산시 상록구 화랑로 508, 1층(성포동)",031-402-8220
1439,안산센트럴포레점,경기 안산시 단원구 화랑로 122 (원곡동),031-495-3153
1440,안산수암점,"경기도 안산시 상록구 수인로 2020 , 1층 (수암동 , 우성상가)",031-485-3035
1441,안산스마트스퀘어점,"경기도 안산시 단원구 산단로 325 , CA동 1층 (신길동 , 리드 스마트스퀘어 지식산업센터)",031-365-5035
1442,안산시청점,"경기도 안산시 단원구 고잔로 51 , 1층 ",031-410-9996
1443,안산식물원점,"경기도 안산시 상록구 도매시장로 91-1, 1층(일동)",031-408-8223
1444,안산신길온천점,경기 안산시 단원구 새뿔길 28 (신길동),031-491-0506
1445,안산신길점,"경기도 안산시 단원구 신길로 10-1, 1층 101호(신길동)",031-495-0388
1446,안산열녀문점,"경기도 안산시 단원구 와동로 56, 1층 일부(와동) 102,103호(와동)",031-403-2903
1447,안산와동빌라삼거리점,"경기 안산시 단원구 와동로 3 (와동), 상가동 103,104호",031-403-8881
1448,안산와동점,"경기도 안산시 단원구 와동공원로 150, 1층(와동)",031-410-3833
1449,안산원곡점,"경기도 안산시 단원구 원초로 33 , 1층 105호 (원곡동 , 경남아너스빌아파트 상가동)",031-402-6635
1450,안산월피점,"경기도 안산시 상록구 광덕산2로 19, 1층 (월피동)",031-405-9642
1451,안산이동점,"경기도 안산시 상록구 도매시장로 33, 1층 일부(이동)",031-407-1006
1452,안산일동점,"경기도 안산시 상록구 안산대학로 101 , 1층 (일동)",031-409-0919
1453,안산중앙역점,"경기도 안산시 단원구 민속공원로 93, 102호(고잔동 , 복정빌딩)",031-411-3654
1454,안산중앙점,"경기도 안산시 단원구 예술대학로 20 , 107호 (고잔동 , 전원빌딩)",031-410-6731
1455,안산중흥S클래스점,"경기 안산시 단원구 선이로 14 (선부동, 안산제1종합시장)",031-439-0506
1456,안산초지점,경기도 안산시 단원구 초지동 729-1,031-402-6230
1457,안산초지중앙점,"경기도 안산시 단원구 원포공원1로 30, 121호(초지동 , 서해프라자)",031-410-7990
1458,안산초지푸르지오점,"경기도 안산시 단원구 화랑로 160 , 메트로 상가동 (초지동 , 초지역 메이저타운푸르지오-메트로단지)",031-405-3004
1459,안산타원타크라점,"경기 안산시 단원구 만해로 205 (성곡동, 타원 TAKRA Ⅲ), 1층 A120호",031-380-0157
1460,안산태인드림시티점,"경기 안산시 단원구 연수원로 4 (원시동, 태인드림시티 오피스텔)",070-8855-1009
1461,안산화정12교사거리점,경기 안산시 단원구 광덕3로 69 (초지동),031-362-5667
1462,안성공도점,"경기도 안성시 공도읍 만정리 779-4, 1층 102호 ",031-653-1633
1463,안성공도중앙점,"경기도 안성시 공도읍 승두길 43-9 , 1층",031-656-4840
1464,안성공도터미널점,경기 안성시 공도읍 공도로 50 (승두리),031-653-0122
1465,안성광장휴게소점,"경기 안성시 일죽면 서동대로 7184 (월정리, 광장휴게소)",031-637-7068
1466,안성명동점,경기도 안성시 대천동 70-3,031-672-3344
1467,안성아양점,"경기도 안성시 아양1로 77-31, 1층 109호(옥산동 , 해송프라자)",031-677-7682
1468,안성중앙대후문점,경기 안성시 대덕면 중앙대학로 119 (내리),031-675-6555
1469,안성진사리점,"경기도 안성시 공도읍 진사리 349-7, 107호",031-658-8536
1470,안양1번가점,"경기도 안양시 만안구 안양로304번길 13, 1층 5호(안양동)",031-443-3461
1471,안양관양시장점,경기 안양시 동안구 관평로 327 (관양동),031-382-1009
1472,안양관양중점,"경기 안양시 동안구 관악대로 342 (관양동, BRICK 342)",031-383-1007
1473,안양귀인중점,경기 안양시 동안구 관평로79번길 16 (평촌동),031-388-1008
1474,안양남부시장점,"경기도 안양시 만안구 안양로 257, 1층(안양동)",031-469-8880
1475,안양대교점,경기 안양시 만안구 안양로 456 (석수동),031-471-1110
1476,안양덕천래미안점,"경기도 안양시 만안구 태평로60번길 42 , 107호 (안양동 , 센트럴타워2)",031-445-7390
1477,안양동편마을점,"경기 안양시 동안구 동편로 120 (관양동, 동편마을)",031-426-1777
1478,안양박달중앙점,경기 안양시 만안구 안양로405번길 38 (안양동),031-347-0822
1479,안양박달초점,경기 안양시 만안구 박달로 460 (박달동),031-466-2033
1480,안양법원점,"경기도 안양시 동안구 부림로 156, 1층 (관양동)",031-423-3320
1481,안양병목안점,경기 안양시 만안구 병목안로 122 (안양동),031-441-2033
1482,안양부림초점,"경기 안양시 동안구 부림로 194 (관양동), 1층 일부호",031-426-1770
1483,안양석수2동점,"경기도 안양시 만안구 안양로 497 , A동 102호(석수동 , 더 파인 타운)",031-471-1170
1484,안양석수연현점,"경기 안양시 만안구 연현로 101 (석수동, 연현씨티빌)",031-471-1417
1485,안양성원점,"경기도 안양시 만안구 장내로 68 , 1층 (안양동)",031-466-7123
1486,안양수촌마을점,"경기도 안양시 동안구 관평로305번길 49, 1층 107호(관양동)",031-383-7123
1487,안양시장점,"경기도 안양시 만안구 안양로303번길 25 , (안양동)",070-4222-2507
1488,안양신원타워점,"경기 안양시 동안구 전파로 88 (호계동, 신원비젼타워)",031-478-8822
1489,안양아이에스점,"경기 안양시 만안구 덕천로152번길 25 (안양동, 안양아이에스BIZ타워센트럴), 1층 159호",031-420-2199
1490,안양예술공원입구점,"경기 안양시 만안구 경수대로1166번길 9 (안양동), 상가 202동 1층 105호",031-474-1666
1491,안양중앙점,경기 안양시 만안구 안양로 330-1 (안양동),031-469-1002
1492,안양충훈부점,"경기도 안양시 만안구 충훈로 95, 1층(석수동)",031-471-0605
1493,안양포도원점,"경기도 안양시 동안구 경수대로 426, 1층 101호(호계동 , 하늘빌딩)",031-455-8882
1494,안양호계점,경기 안양시 동안구 경수대로 572 (호계동),031-426-0223
1495,안양호계중앙점,"경기 안양시 동안구 엘에스로 45 (호계동, 대영골든타워)",031-451-2033
1496,야당롯데프라자점,경기 파주시 경의로1004번길 37 (야당동),031-947-1389
1497,야당중앙점,"경기도 파주시 송학1길 60, 1층 (야당동)",031-945-8250
1498,야탑역1번출구점,"경기 성남시 분당구 성남대로926번길 6 (야탑동, 야탑 대덕프라자), 1층 102호",031-705-5552
1499,야탑점,"경기도 성남시 분당구 야탑로69번길 21 , (야탑동, 영진다이비스상가)",031-704-8947
1500,야탑중앙점,"경기도 성남시 분당구 매화로 46 , 1층 (야탑동 , 은중빌딩)",031-701-5243
1501,양주고읍점,"경기도 양주시 고읍남로 13 , 110호(광사동)",031-848-1009
1502,양주광적점,"경기도 양주시 광적면 가래비길 82, 1층",031-877-3738
1503,양주덕계점,"경기도 양주시 평화로 1435 , 1층 (덕계동)",031-868-4536
1504,양주덕정점,"경기도 양주시 회정로 134 , (덕정동) , 1층",031-858-8782
1505,양주백석점,경기도 양주시 백석읍 양주산성로 561,031-837-6677
1506,양주삼숭점,"경기도 양주시 삼숭로38번길 77 , 1층 101호 (삼숭동)",031-843-3500
1507,양주성우점,"경기도 양주시 부흥로 2148 , 1층 (삼숭동)",031-843-3993
1508,양주송추점,경기 양주시 장흥면 호국로 557 (부곡리),031-877-3580
1509,양주신산점,"경기도 양주시 남면 개나리길 76 , 1층",031-868-4033
1510,양주옥정점,"경기도 양주시 옥정동로 274, 제1동 103 ,104호(옥정동 , 옥정메디컬프라자) ",031-861-1888
1511,양주장흥점,"경기도 양주시 장흥면 호국로 173, 나동 1층",031-855-5275
1512,양촌사거리점,"경기 광주시 양벌로 325 (양벌동, 진흥빌딩)",031-763-3666
1513,양평물맑은시장점,"경기도 양평군 양평읍 양평시장길7번길 2 , 1층",031-772-9780
1514,양평용문점,"경기도 양평군 용문면 용문역길 26 , (다문리)1층",031-774-1369
1515,어룡역점,"경기도 의정부시 용현로105번길 37, 1층(민락동)",031-851-3009
1516,어정역점,"경기 용인시 기흥구 어정로 129 (상하동, 어정프라자)",031-546-0991
1517,에브리데이병점점,"경기도 화성시 병점1로 66-10, 1층 일부호(병점동)",031-224-0009
1518,여주오학점,"경기 여주시 도예로 37 (현암동, 벽산아파트)",031-883-0888
1519,여주점봉부영점,경기 여주시 세종로 369 (점봉동),031-8087-8300
1520,여주중앙점,"경기도 여주시 세종로 18 , 1층 (홍문동)",031-881-2907
1521,역곡남부역점,"경기도 부천시 경인로 517 , 103호 (괴안동 , 1층)",032-342-2111
1522,역곡북부역점,"경기도 부천시 역곡로 7, 101호,106호(스카이빌딩)",032-345-1123
1523,역곡중앙점,"경기도 부천시 지봉로 130, 1층 101호 일부호(역곡동 , 호진빌딩)",032-344-0555
1524,연성대점,경기 안양시 만안구 양화로 42 (안양동),031-465-7123
1525,연천역점,경기 연천군 연천읍 연천로270번길 3 (차탄리),031-834-8889
1526,연천전곡점,"경기도 연천군 전곡읍 전곡로 158 , (전곡리)1층",031-833-3336
1527,영통청명점,"경기 수원시 영통구 봉영로 1623 (영통동, 드림피아빌딩), 1층 108호",031-273-7786
1528,영흥숲푸르지오점,"경기 수원시 영통구 영흥숲길 50 (원천동, 영흥숲푸르지오파크비엔)",031-212-8884
1529,오남점,"경기도 남양주시 오남읍 진건오남로 517, 1층",031-575-0806
1530,오리역점,"경기도 성남시 분당구 성남대로 38 , 101호 (구미동 , 케이앤에프코퍼레이션)",031-712-6789
1531,오산가수안길점,경기 오산시 가수안길 32 (가수동),031-377-8889
1532,오산가장산업단지점,경기 오산시 가장산업동로 32 (가장동),031-375-4048
1533,오산갈곶점,"경기도 오산시 오산로 79, 1층 (갈곶동)",031-373-0100
1534,오산고현점,"경기도 오산시 남부대로 411-12, 1층 105호",031-665-5677
1535,오산궐동점,"경기도 오산시 대호로 97 , 104~105호(궐동 , 골드뷰아파트)",031-373-1567
1536,오산대궐리사로점,"경기 오산시 궐리사로 92 (궐동, 광산빌딩)",031-375-4610
1537,오산더테라스퀘어점,"경기 오산시 동부대로 332-13 (고현동), 오산더테라스퀘어 나동 1층 108-1호",031-611-1116
1538,오산로데오점,"경기도 오산시 오산로212번길 5 , 1층 (원동)",031-373-3078
1539,오산롯데캐슬스카이파크점,"경기 오산시 원당로 35 (원동, 오산롯데캐슬스카이파크)",031-377-8682
1540,오산세교점,"경기도 오산시 수청로 197 , 백현프라자 105호(금암동)",031-375-1567
1541,오산수청점,"경기도 오산시 내삼미로 93 , 백현프라자 106호 (수청동)",031-375-1811
1542,오산시청점,"경기도 오산시 성호대로 127 , 105호(오산동 , 웰리스타워)",031-378-5858
1543,오산시티자이점,"경기도 오산시 부산중앙로 42 , 1층 108호 (부산동 , 오산시티자이 2차)",031-372-0427
1544,오산양산초점,경기 오산시 양산로410번길 12 (양산동),031-373-8460
1545,오산오색시장점,"경기 오산시 성호대로 80 (원동), 1층 일부호",031-378-1005
1546,오산우미린점,경기 오산시 수청로 30-8 (수청동),031-373-0328
1547,오산운암중점,"경기 오산시 대원로 65 (원동, 운암프라자)",031-373-2282
1548,오산원동점,"경기도 오산시 경기대로 154 , 패션폴라리스빌딩 123호 (원동)",031-376-2358
1549,오산죽미마을점,"경기도 오산시 수목원로 458, 1층 106호(금암동 , 세교삼성프라자)",031-378-3076
1550,오산중앙점,"경기 오산시 오산로160번길 15 (원동, 코스모타워), 코스모타워 106호",031-377-1770
1551,오산호반라포레점,경기 오산시 죽담3로 12 (궐동),031-377-3117
1552,오이도점,경기 시흥시 오이도로 115 (정왕동),031-434-1002
1553,오포더샵점,"경기 광주시 태성1로 14 (고산동, 더샵오포센트럴포레), 111호",031-767-5847
1554,옥길지구점,"경기도 부천시 옥길로 113 , 106호 (옥길동 , 상림프라자)",032-347-5870
1555,옥정노블랜드점,"경기 양주시 옥정동로7길 20 (옥정동), 104, 105호",031-866-4536
1556,옥정다올스퀘어점,"경기도 양주시 옥정로 139 , 1층 (옥정동 , 다올스퀘어빌딩)",031-858-9849
1557,옥정신도시점,"경기도 양주시 옥정동로7나길 15, 103호(옥정동 , 폴리프라자1)",031-858-7179
1558,옥정제이드웰점,"경기도 양주시 옥정동로4길 3 , 109호 (옥정동)",031-867-4033
1559,옥정중앙점,"경기 양주시 옥정서로 227 (옥정동), 104호",031-865-0777
1560,옥정호수공원점,"경기도 양주시 옥정동로 193 , (옥정동)",031-868-0829
1561,용인강남대점,"경기도 용인시 기흥구 구갈동 594-2, 1층 104호 ",031-286-5727
1562,용인기흥점,"경기 용인시 기흥구 덕영대로2077번길 16 (영덕동, 대정프라자)",031-282-2221
1563,용인대점,"경기 용인시 처인구 용인대학로 134 (삼가동, 용인대학교)",031-8020-3909
1564,용인동백점,"경기도 용인시 동백중앙로 283 , D동 125호 (중동 , 골드프라자)",031-274-9533
1565,용인둔전점,"경기도 용인시 처인구 포곡읍 포곡로 114 , 1층",031-338-3192
1566,용인마북점,"경기도 용인시 기흥구 마북로154번길 3 , 1층 (마북동 , 테라스가든 B빌딩)",031-282-4499
1567,용인물푸레마을점,"경기도 용인시 기흥구 구성3로28번길 30 , 1층 (청덕동 , 구성프라자)",031-274-8638
1568,용인백현마을점,"경기도 용인시 기흥구 동백7로 79 , 103호 (동백동 , 두빈빌딩)",031-285-3350
1569,용인보라나곡점,"경기 용인시 기흥구 사은로 130-8 (보라동), 104호, 105호",031-284-0656
1570,용인보라점,"경기도 용인시 기흥구 한보라1로 14, 베스트프라자 108호",031-284-4849
1571,용인보정점,"경기 용인시 기흥구 보정로 32 (보정동, 지젤스포츠클럽), 1층 122호, 123호",031-261-1113
1572,용인상갈점,"경기도 용인시 기흥구 금화로 106, 103 ,104호(상갈동)",031-284-2111
1573,용인서천마을점,"경기도 용인시 기흥구 서천로 121, 1층 (서천동)",031-203-1811
1574,용인서희스타힐스점,"경기 용인시 처인구 낙은로 100-30 (역북동, 서희스타힐스 포레스트)",031-338-1008
1575,용인성복역점,"경기도 용인시 수지구 수지로 125 , (성복동, 원흥빌딩)B동 1층",031-272-6381
1576,용인신갈점,"경기 용인시 기흥구 신구로12번길 2-1 (신갈동, 이레빌)",031-283-0302
1577,용인신봉마을점,"경기도 용인시 수지구 신봉2로 15 , 1층 (신봉동 ,홍천말프라자2호)",031-236-3345
1578,용인신봉초사거리점,"경기 용인시 수지구 신봉1로 165 (신봉동, 동광프라자)",031-897-1007
1579,용인양지점,경기도 용인시 처인구 양지면 양지로 158-1,031-338-6711
1580,용인언남점,"경기도 용인시 기흥구 구성로 103 , 113호 (언남동 , 멀티프라자)",031-281-0927
1581,용인에버랜드역점,"경기도 용인시 처인구 포곡읍 전대로78번길 22-1, 1층, 2층",031-332-2171
1582,용인역북점,"경기도 용인시 처인구 명지로 60번길 8-4, (역북동)1층 110호 ",031-322-3977
1583,용인외대사거리점,경기 용인시 처인구 모현읍 외대로 6 (왕산리),031-339-3595
1584,용인원희캐슬점,"경기 용인시 기흥구 서천로201번길 14 (농서동, 프리미엄원희캐슬 기흥서천)",031-889-0230
1585,용인죽전점,"경기도 용인시 수지구 현암로 139 , 동산프라자 가동 1층 101호 (죽전동)",031-261-4012
1586,용인중앙시장점,경기 용인시 처인구 백옥대로 1121 (김량장동),031-321-1002
1587,용인중앙지구대점,"경기 용인시 처인구 금령로 21 (김량장동, 메디타워)",031-323-1303
1588,용인처인구청점,"경기도 용인시 처인구 김량장동 295-1 , 1층",031-321-5006
1589,용인천리점,"경기도 용인시 처인구 이동읍 백옥대로 625 , (영찬빌딩)",031-333-9007
1590,용인풍덕천점,"경기도 용인시 수지구 문인로 57, 104호 삼익상가동(풍덕천동)",031-276-7771
1591,용인한숲시티점,"경기도 용인시 처인구 남사면 한숲로 45 , 136호 (한숲시티)",031-335-3742
1592,용인호수마을점,경기 용인시 기흥구 평촌1로1번길 1 (동백동),031-274-0214
1593,용인흥덕점,"경기도 용인시 기흥구 흥덕2로87번길 18 , C동 117호(영덕동)",031-215-8003
1594,운정가람마을점,"경기도 파주시 미래로 622 , 107호(와동동)",031-944-7789
1595,운정산내마을점,"경기 파주시 심학산로423번길 7-29 (목동동), 103호",031-944-7787
1596,운정신도시1호점,"경기도 파주시 청암로17번길 53 , (목동동)1층",031-944-5700
1597,운정아이파크점,"경기도 파주시 심학산로 384 , 1층 (동패동, 운정신도시 IPARK)",031-944-5576
1598,운정야당보건진료소점,경기 파주시 운정로 21 (상지석동),031-941-3527
1599,운정이마트점,"경기도 파주시 미래로 371 , 109호(동패동)",031-943-7859
1600,운정파크드림점,"경기 파주시 청암로 50 (목동동, 운정 화성파크드림 시그니처)",031-935-6077
1601,운정해솔마을점,"경기도 파주시 와석순환로 425 , 103호(와동동 , 캐슬프라자)",031-943-5580
1602,운정해오름마을점,"경기도 파주시 해올1길 7, 하모니타워 108호 파주운정3지구 F7블럭 1-13로트",031-948-1850
1603,운정힐스테이트점,"경기도 파주시 교하로 100, 940동 105호(목동동 , 힐스테이트 운정)",031-946-4270
1604,원시역점,"경기도 안산시 단원구 별망로 555 , 124호 (원시동)",031-5183-1414
1605,원종사거리점,"경기도 부천시 원종로 33 , 1층 (원종동)",032-677-5559
1606,원종중앙점,"경기도 부천시 소사로 805, 1층 일부호(원종동)",032-677-3927
1607,원흥역점,"경기도 고양시 덕양구 삼송로 8 , 1층 105호(원흥동 , 한일골드타워)",031-965-1101
1608,원흥중앙점,"경기도 고양시 덕양구 도래울로 103 , 1층 (도내동 , 대영프라자)",031-966-6807
1609,원흥지식산업센터점,"경기 고양시 덕양구 삼원로 73 (원흥동, 고양 원흥 한일윈스타 지식산업센터), 1층 109호",031-968-0999
1610,월곶역점,경기 시흥시 월곶중앙로46번길 34 (월곶동),031-362-6456
1611,월피현대점,경기 안산시 상록구 충장로 576 (월피동),031-410-0427
